,Year,Month,Cost Centre,Account,Account Type,Amount
534,2019,May,CC202,ACC1000001,Revenue,355.816
535,2019,May,CC202,ACC1000002,Revenue,1182.078
536,2019,May,CC202,ACC1000004,Revenue,759.706
537,2019,May,CC202,ACC2000000,Expense,476.971
538,2019,May,CC202,ACC2000001,Expense,761.561
539,2019,May,CC202,ACC2000002,Expense,430.227
540,2019,May,CC202,ACC2000003,Expense,630.538
541,2019,May,CC202,ACC2000005,Expense,518.89
542,2019,May,CC202,ACC3000000,Asset,652.12
544,2019,May,CC202,ACC3000002,Asset,360.793
545,2019,May,CC202,ACC4000001,Liability,402.0
546,2019,May,CC300,ACC1000000,Revenue,296.925
547,2019,May,CC300,ACC1000001,Revenue,568.676
548,2019,May,CC300,ACC1000002,Revenue,643.536
549,2019,May,CC300,ACC1000004,Revenue,272.353
550,2019,May,CC300,ACC2000000,Expense,129.17
551,2019,May,CC300,ACC2000001,Expense,371.48
552,2019,May,CC300,ACC2000002,Expense,240.669
553,2019,May,CC300,ACC2000003,Expense,165.135
554,2019,May,CC300,ACC2000005,Expense,119.917
555,2019,May,CC300,ACC3000000,Asset,-551.223
557,2019,May,CC300,ACC3000002,Asset,275.142
558,2019,May,CC300,ACC4000001,Liability,-984.0
559,2019,May,CC301,ACC1000000,Revenue,910.94
560,2019,May,CC301,ACC1000001,Revenue,379.295
561,2019,May,CC301,ACC1000002,Revenue,1187.72
562,2019,May,CC301,ACC1000004,Revenue,538.169
563,2019,May,CC301,ACC2000000,Expense,644.726
564,2019,May,CC301,ACC2000001,Expense,669.915
565,2019,May,CC301,ACC2000002,Expense,440.496
566,2019,May,CC301,ACC2000003,Expense,564.406
567,2019,May,CC301,ACC2000005,Expense,604.05
568,2019,May,CC301,ACC3000000,Asset,461.976
570,2019,May,CC301,ACC3000002,Asset,558.286
571,2019,May,CC301,ACC4000001,Liability,786.0
572,2019,May,CC302,ACC1000000,Revenue,920.544
573,2019,May,CC302,ACC1000001,Revenue,616.769
574,2019,May,CC302,ACC1000002,Revenue,997.332
575,2019,May,CC302,ACC1000004,Revenue,587.828
576,2019,May,CC302,ACC2000000,Expense,603.086
577,2019,May,CC302,ACC2000001,Expense,697.53
578,2019,May,CC302,ACC2000002,Expense,444.578
579,2019,May,CC302,ACC2000003,Expense,602.538
580,2019,May,CC302,ACC2000005,Expense,570.134
581,2019,May,CC302,ACC3000000,Asset,-802.422
583,2019,May,CC302,ACC3000002,Asset,19.75
584,2019,May,CC302,ACC4000001,Liability,-784.0
585,2019,Jun,CC100,ACC1000000,Revenue,434.797
586,2019,Jun,CC100,ACC1000001,Revenue,584.871
587,2019,Jun,CC100,ACC1000002,Revenue,895.373
588,2019,Jun,CC100,ACC1000004,Revenue,847.786
589,2019,Jun,CC100,ACC2000000,Expense,389.233
590,2019,Jun,CC100,ACC2000001,Expense,708.066
591,2019,Jun,CC100,ACC2000002,Expense,462.771
592,2019,Jun,CC100,ACC2000003,Expense,680.198
593,2019,Jun,CC100,ACC2000005,Expense,353.059
594,2019,Jun,CC100,ACC3000000,Asset,-946.608
596,2019,Jun,CC100,ACC3000002,Asset,377.575
597,2019,Jun,CC100,ACC4000001,Liability,-980.0
598,2019,Jun,CC101,ACC1000000,Revenue,267.288
599,2019,Jun,CC101,ACC1000001,Revenue,469.168
600,2019,Jun,CC101,ACC1000002,Revenue,427.39
601,2019,Jun,CC101,ACC1000004,Revenue,307.663
602,2019,Jun,CC101,ACC2000000,Expense,141.247
603,2019,Jun,CC101,ACC2000001,Expense,283.07
604,2019,Jun,CC101,ACC2000002,Expense,242.218
605,2019,Jun,CC101,ACC2000003,Expense,225.454
606,2019,Jun,CC101,ACC2000005,Expense,136.433
607,2019,Jun,CC101,ACC3000000,Asset,-834.345
609,2019,Jun,CC101,ACC3000002,Asset,141.124
610,2019,Jun,CC101,ACC4000001,Liability,-980.0
611,2019,Jun,CC102,ACC1000000,Revenue,926.972
612,2019,Jun,CC102,ACC1000001,Revenue,1072.695
613,2019,Jun,CC102,ACC1000002,Revenue,436.834
614,2019,Jun,CC102,ACC1000004,Revenue,120.651
615,2019,Jun,CC102,ACC2000000,Expense,624.266
616,2019,Jun,CC102,ACC2000001,Expense,305.452
617,2019,Jun,CC102,ACC2000002,Expense,175.485
618,2019,Jun,CC102,ACC2000003,Expense,280.781
619,2019,Jun,CC102,ACC2000005,Expense,632.812
620,2019,Jun,CC102,ACC3000000,Asset,-707.728
622,2019,Jun,CC102,ACC3000002,Asset,557.816
623,2019,Jun,CC102,ACC4000001,Liability,-980.0
624,2019,Jun,CC200,ACC1000000,Revenue,1022.779
625,2019,Jun,CC200,ACC1000001,Revenue,1298.224
626,2019,Jun,CC200,ACC1000002,Revenue,1209.755
627,2019,Jun,CC200,ACC1000004,Revenue,968.958
628,2019,Jun,CC200,ACC2000000,Expense,741.673
629,2019,Jun,CC200,ACC2000001,Expense,779.249
630,2019,Jun,CC200,ACC2000002,Expense,482.749
631,2019,Jun,CC200,ACC2000003,Expense,679.394
632,2019,Jun,CC200,ACC2000005,Expense,660.149
633,2019,Jun,CC200,ACC3000000,Asset,-417.444
635,2019,Jun,CC200,ACC3000002,Asset,621.887
636,2019,Jun,CC200,ACC4000001,Liability,-784.0
637,2019,Jun,CC201,ACC1000000,Revenue,1186.361
638,2019,Jun,CC201,ACC1000001,Revenue,880.448
639,2019,Jun,CC201,ACC1000002,Revenue,1252.771
640,2019,Jun,CC201,ACC1000004,Revenue,624.702
641,2019,Jun,CC201,ACC2000000,Expense,769.707
642,2019,Jun,CC201,ACC2000001,Expense,729.927
643,2019,Jun,CC201,ACC2000002,Expense,417.729
644,2019,Jun,CC201,ACC2000003,Expense,694.47
645,2019,Jun,CC201,ACC2000005,Expense,713.582
646,2019,Jun,CC201,ACC3000000,Asset,-798.393
648,2019,Jun,CC201,ACC3000002,Asset,1019.617
649,2019,Jun,CC201,ACC4000001,Liability,-980.0
650,2019,Jun,CC202,ACC1000000,Revenue,785.862
651,2019,Jun,CC202,ACC1000001,Revenue,981.28
652,2019,Jun,CC202,ACC1000002,Revenue,790.537
653,2019,Jun,CC202,ACC1000004,Revenue,386.785
654,2019,Jun,CC202,ACC2000000,Expense,538.951
655,2019,Jun,CC202,ACC2000001,Expense,637.885
656,2019,Jun,CC202,ACC2000002,Expense,433.672
657,2019,Jun,CC202,ACC2000003,Expense,548.126
658,2019,Jun,CC202,ACC2000005,Expense,468.515
659,2019,Jun,CC202,ACC3000000,Asset,-794.88
661,2019,Jun,CC202,ACC3000002,Asset,151.848
662,2019,Jun,CC202,ACC4000001,Liability,-980.0
663,2019,Jun,CC300,ACC1000000,Revenue,79.561
664,2019,Jun,CC300,ACC1000001,Revenue,810.143
665,2019,Jun,CC300,ACC1000002,Revenue,785.122
666,2019,Jun,CC300,ACC1000004,Revenue,405.369
667,2019,Jun,CC300,ACC2000000,Expense,125.851
668,2019,Jun,CC300,ACC2000001,Expense,662.536
669,2019,Jun,CC300,ACC2000002,Expense,349.24
670,2019,Jun,CC300,ACC2000003,Expense,402.698
671,2019,Jun,CC300,ACC2000005,Expense,58.49
672,2019,Jun,CC300,ACC3000000,Asset,-705.686
674,2019,Jun,CC300,ACC3000002,Asset,314.774
675,2019,Jun,CC300,ACC4000001,Liability,-980.0
676,2019,Jun,CC301,ACC1000000,Revenue,652.834
677,2019,Jun,CC301,ACC1000001,Revenue,1163.435
678,2019,Jun,CC301,ACC1000002,Revenue,387.66
679,2019,Jun,CC301,ACC1000004,Revenue,826.686
680,2019,Jun,CC301,ACC2000000,Expense,443.022
681,2019,Jun,CC301,ACC2000001,Expense,214.701
682,2019,Jun,CC301,ACC2000002,Expense,254.731
683,2019,Jun,CC301,ACC2000003,Expense,140.47
684,2019,Jun,CC301,ACC2000005,Expense,384.52
685,2019,Jun,CC301,ACC3000000,Asset,692.718
687,2019,Jun,CC301,ACC3000002,Asset,178.806
688,2019,Jun,CC301,ACC4000001,Liability,-784.0
689,2019,Jun,CC302,ACC1000000,Revenue,280.514
690,2019,Jun,CC302,ACC1000001,Revenue,487.248
691,2019,Jun,CC302,ACC1000002,Revenue,372.718
692,2019,Jun,CC302,ACC1000004,Revenue,582.31
693,2019,Jun,CC302,ACC2000000,Expense,187.003
694,2019,Jun,CC302,ACC2000001,Expense,169.884
695,2019,Jun,CC302,ACC2000002,Expense,157.707
696,2019,Jun,CC302,ACC2000003,Expense,181.936
697,2019,Jun,CC302,ACC2000005,Expense,177.263
698,2019,Jun,CC302,ACC3000000,Asset,-620.451
700,2019,Jun,CC302,ACC3000002,Asset,93.093
701,2019,Jun,CC302,ACC4000001,Liability,-980.0
702,2019,Jul,CC100,ACC1000000,Revenue,624.105
703,2019,Jul,CC100,ACC1000001,Revenue,264.495
704,2019,Jul,CC100,ACC1000002,Revenue,783.616
705,2019,Jul,CC100,ACC1000004,Revenue,558.152
706,2019,Jul,CC100,ACC2000000,Expense,480.38
707,2019,Jul,CC100,ACC2000001,Expense,405.09
708,2019,Jul,CC100,ACC2000002,Expense,248.617
709,2019,Jul,CC100,ACC2000003,Expense,557.132
710,2019,Jul,CC100,ACC2000005,Expense,475.591
711,2019,Jul,CC100,ACC3000000,Asset,714.185
713,2019,Jul,CC100,ACC3000002,Asset,309.415
714,2019,Jul,CC100,ACC4000001,Liability,790.0
715,2019,Jul,CC101,ACC1000000,Revenue,695.088
716,2019,Jul,CC101,ACC1000001,Revenue,205.477
717,2019,Jul,CC101,ACC1000002,Revenue,950.614
718,2019,Jul,CC101,ACC1000004,Revenue,176.328
719,2019,Jul,CC101,ACC2000000,Expense,474.566
720,2019,Jul,CC101,ACC2000001,Expense,545.524
721,2019,Jul,CC101,ACC2000002,Expense,407.753
722,2019,Jul,CC101,ACC2000003,Expense,573.844
723,2019,Jul,CC101,ACC2000005,Expense,433.623
724,2019,Jul,CC101,ACC3000000,Asset,92.292
726,2019,Jul,CC101,ACC3000002,Asset,82.708
727,2019,Jul,CC101,ACC4000001,Liability,784.0
728,2019,Jul,CC102,ACC1000000,Revenue,698.148
729,2019,Jul,CC102,ACC1000001,Revenue,935.543
730,2019,Jul,CC102,ACC1000002,Revenue,667.177
731,2019,Jul,CC102,ACC1000004,Revenue,805.538
732,2019,Jul,CC102,ACC2000000,Expense,465.179
733,2019,Jul,CC102,ACC2000001,Expense,235.864
734,2019,Jul,CC102,ACC2000002,Expense,156.355
735,2019,Jul,CC102,ACC2000003,Expense,180.793
736,2019,Jul,CC102,ACC2000005,Expense,475.267
737,2019,Jul,CC102,ACC3000000,Asset,166.54
739,2019,Jul,CC102,ACC3000002,Asset,811.41
740,2019,Jul,CC102,ACC4000001,Liability,-984.0
741,2019,Jul,CC200,ACC1000000,Revenue,859.743
742,2019,Jul,CC200,ACC1000001,Revenue,112.627
743,2019,Jul,CC200,ACC1000002,Revenue,1192.857
744,2019,Jul,CC200,ACC1000004,Revenue,641.975
745,2019,Jul,CC200,ACC2000000,Expense,575.412
746,2019,Jul,CC200,ACC2000001,Expense,722.336
747,2019,Jul,CC200,ACC2000002,Expense,515.384
748,2019,Jul,CC200,ACC2000003,Expense,640.111
749,2019,Jul,CC200,ACC2000005,Expense,550.944
750,2019,Jul,CC200,ACC3000000,Asset,187.609
752,2019,Jul,CC200,ACC3000002,Asset,633.454
753,2019,Jul,CC200,ACC4000001,Liability,988.0
754,2019,Jul,CC201,ACC1000000,Revenue,597.418
755,2019,Jul,CC201,ACC1000001,Revenue,658.45
756,2019,Jul,CC201,ACC1000002,Revenue,1264.517
757,2019,Jul,CC201,ACC1000004,Revenue,88.932
758,2019,Jul,CC201,ACC2000000,Expense,89.019
759,2019,Jul,CC201,ACC2000001,Expense,813.713
760,2019,Jul,CC201,ACC2000002,Expense,513.755
761,2019,Jul,CC201,ACC2000003,Expense,607.578
762,2019,Jul,CC201,ACC2000005,Expense,82.826
763,2019,Jul,CC201,ACC3000000,Asset,362.712
765,2019,Jul,CC201,ACC3000002,Asset,599.288
766,2019,Jul,CC201,ACC4000001,Liability,784.0
767,2019,Jul,CC202,ACC1000000,Revenue,258.179
768,2019,Jul,CC202,ACC1000001,Revenue,613.519
769,2019,Jul,CC202,ACC1000002,Revenue,763.977
770,2019,Jul,CC202,ACC1000004,Revenue,370.221
771,2019,Jul,CC202,ACC2000000,Expense,77.521
772,2019,Jul,CC202,ACC2000001,Expense,450.573
773,2019,Jul,CC202,ACC2000002,Expense,340.274
774,2019,Jul,CC202,ACC2000003,Expense,582.625
775,2019,Jul,CC202,ACC2000005,Expense,274.351
776,2019,Jul,CC202,ACC3000000,Asset,-334.397
778,2019,Jul,CC202,ACC3000002,Asset,435.193
779,2019,Jul,CC202,ACC4000001,Liability,-592.0
780,2019,Jul,CC300,ACC1000000,Revenue,408.412
781,2019,Jul,CC300,ACC1000001,Revenue,536.673
782,2019,Jul,CC300,ACC1000002,Revenue,383.972
783,2019,Jul,CC300,ACC1000004,Revenue,17.153
784,2019,Jul,CC300,ACC2000000,Expense,238.249
785,2019,Jul,CC300,ACC2000001,Expense,366.482
786,2019,Jul,CC300,ACC2000002,Expense,204.774
787,2019,Jul,CC300,ACC2000003,Expense,168.911
788,2019,Jul,CC300,ACC2000005,Expense,220.308
789,2019,Jul,CC300,ACC3000000,Asset,-335.23
791,2019,Jul,CC300,ACC3000002,Asset,155.633
792,2019,Jul,CC300,ACC4000001,Liability,-792.0
793,2019,Jul,CC301,ACC1000000,Revenue,613.095
794,2019,Jul,CC301,ACC1000001,Revenue,448.71
795,2019,Jul,CC301,ACC1000002,Revenue,1995.795
796,2019,Jul,CC301,ACC1000004,Revenue,882.731
797,2019,Jul,CC301,ACC2000000,Expense,490.3
798,2019,Jul,CC301,ACC2000001,Expense,718.961
799,2019,Jul,CC301,ACC2000002,Expense,774.532
800,2019,Jul,CC301,ACC2000003,Expense,1075.884
801,2019,Jul,CC301,ACC2000005,Expense,465.816
802,2019,Jul,CC301,ACC3000000,Asset,400.578
804,2019,Jul,CC301,ACC3000002,Asset,699.634
805,2019,Jul,CC301,ACC4000001,Liability,392.0
806,2019,Jul,CC302,ACC1000000,Revenue,192.641
807,2019,Jul,CC302,ACC1000001,Revenue,316.973
808,2019,Jul,CC302,ACC1000002,Revenue,236.012
809,2019,Jul,CC302,ACC1000004,Revenue,484.542
810,2019,Jul,CC302,ACC2000000,Expense,98.708
811,2019,Jul,CC302,ACC2000001,Expense,39.126
812,2019,Jul,CC302,ACC2000002,Expense,21.584
813,2019,Jul,CC302,ACC2000003,Expense,40.044
814,2019,Jul,CC302,ACC2000005,Expense,90.268
815,2019,Jul,CC302,ACC3000000,Asset,-302.721
817,2019,Jul,CC302,ACC3000002,Asset,177.043
818,2019,Jul,CC302,ACC4000001,Liability,-592.0
819,2019,Aug,CC100,ACC1000000,Revenue,287.508
820,2019,Aug,CC100,ACC1000001,Revenue,440.23
821,2019,Aug,CC100,ACC1000002,Revenue,849.724
822,2019,Aug,CC100,ACC1000004,Revenue,659.508
823,2019,Aug,CC100,ACC2000000,Expense,266.389
824,2019,Aug,CC100,ACC2000001,Expense,486.406
825,2019,Aug,CC100,ACC2000002,Expense,393.584
826,2019,Aug,CC100,ACC2000003,Expense,383.082
827,2019,Aug,CC100,ACC2000005,Expense,270.59
828,2019,Aug,CC100,ACC3000000,Asset,-261.485
830,2019,Aug,CC100,ACC3000002,Asset,569.531
831,2019,Aug,CC100,ACC4000001,Liability,-588.0
832,2019,Aug,CC101,ACC1000000,Revenue,289.284
833,2019,Aug,CC101,ACC1000001,Revenue,130.116
834,2019,Aug,CC101,ACC1000002,Revenue,862.861
835,2019,Aug,CC101,ACC1000004,Revenue,608.559
836,2019,Aug,CC101,ACC2000000,Expense,345.132
837,2019,Aug,CC101,ACC2000001,Expense,562.126
838,2019,Aug,CC101,ACC2000002,Expense,351.28
839,2019,Aug,CC101,ACC2000003,Expense,302.917
840,2019,Aug,CC101,ACC2000005,Expense,49.89
841,2019,Aug,CC101,ACC3000000,Asset,365.114
843,2019,Aug,CC101,ACC3000002,Asset,248.496
844,2019,Aug,CC101,ACC4000001,Liability,392.0
845,2019,Aug,CC102,ACC1000000,Revenue,391.888
846,2019,Aug,CC102,ACC1000001,Revenue,145.2
847,2019,Aug,CC102,ACC1000002,Revenue,400.006
848,2019,Aug,CC102,ACC1000004,Revenue,819.156
849,2019,Aug,CC102,ACC2000000,Expense,300.127
850,2019,Aug,CC102,ACC2000001,Expense,279.081
851,2019,Aug,CC102,ACC2000002,Expense,220.288
852,2019,Aug,CC102,ACC2000003,Expense,253.743
853,2019,Aug,CC102,ACC2000005,Expense,231.859
854,2019,Aug,CC102,ACC3000000,Asset,-514.497
856,2019,Aug,CC102,ACC3000002,Asset,237.965
857,2019,Aug,CC102,ACC4000001,Liability,-980.0
858,2019,Aug,CC200,ACC1000000,Revenue,1056.703
859,2019,Aug,CC200,ACC1000001,Revenue,146.348
860,2019,Aug,CC200,ACC1000002,Revenue,474.128
861,2019,Aug,CC200,ACC1000004,Revenue,949.163
862,2019,Aug,CC200,ACC2000000,Expense,842.762
863,2019,Aug,CC200,ACC2000001,Expense,303.438
864,2019,Aug,CC200,ACC2000002,Expense,312.956
865,2019,Aug,CC200,ACC2000003,Expense,247.073
866,2019,Aug,CC200,ACC2000005,Expense,792.678
867,2019,Aug,CC200,ACC3000000,Asset,-983.234
869,2019,Aug,CC200,ACC3000002,Asset,221.146
870,2019,Aug,CC200,ACC4000001,Liability,-788.0
871,2019,Aug,CC201,ACC1000000,Revenue,1163.754
872,2019,Aug,CC201,ACC1000001,Revenue,262.244
873,2019,Aug,CC201,ACC1000002,Revenue,1292.91
874,2019,Aug,CC201,ACC1000004,Revenue,837.067
875,2019,Aug,CC201,ACC2000000,Expense,894.355
876,2019,Aug,CC201,ACC2000001,Expense,813.572
877,2019,Aug,CC201,ACC2000002,Expense,566.751
878,2019,Aug,CC201,ACC2000003,Expense,710.542
879,2019,Aug,CC201,ACC2000005,Expense,765.421
880,2019,Aug,CC201,ACC3000000,Asset,347.19
882,2019,Aug,CC201,ACC3000002,Asset,808.706
883,2019,Aug,CC201,ACC4000001,Liability,398.0
884,2019,Aug,CC202,ACC1000000,Revenue,762.812
885,2019,Aug,CC202,ACC1000001,Revenue,557.191
886,2019,Aug,CC202,ACC1000002,Revenue,916.687
887,2019,Aug,CC202,ACC1000004,Revenue,891.434
888,2019,Aug,CC202,ACC2000000,Expense,811.412
889,2019,Aug,CC202,ACC2000001,Expense,585.905
890,2019,Aug,CC202,ACC2000002,Expense,324.611
891,2019,Aug,CC202,ACC2000003,Expense,499.224
892,2019,Aug,CC202,ACC2000005,Expense,499.992
893,2019,Aug,CC202,ACC3000000,Asset,-875.28
895,2019,Aug,CC202,ACC3000002,Asset,676.456
896,2019,Aug,CC202,ACC4000001,Liability,-980.0
897,2019,Aug,CC300,ACC1000000,Revenue,640.485
898,2019,Aug,CC300,ACC1000001,Revenue,342.045
899,2019,Aug,CC300,ACC1000002,Revenue,1151.301
900,2019,Aug,CC300,ACC1000004,Revenue,948.002
901,2019,Aug,CC300,ACC2000000,Expense,440.359
902,2019,Aug,CC300,ACC2000001,Expense,676.194
903,2019,Aug,CC300,ACC2000002,Expense,513.126
904,2019,Aug,CC300,ACC2000003,Expense,629.334
905,2019,Aug,CC300,ACC2000005,Expense,399.234
906,2019,Aug,CC300,ACC3000000,Asset,1009.296
908,2019,Aug,CC300,ACC3000002,Asset,972.75
909,2019,Aug,CC300,ACC4000001,Liability,-388.0
910,2019,Aug,CC301,ACC1000000,Revenue,318.381
911,2019,Aug,CC301,ACC1000001,Revenue,226.354
912,2019,Aug,CC301,ACC1000002,Revenue,905.501
913,2019,Aug,CC301,ACC1000004,Revenue,274.598
914,2019,Aug,CC301,ACC2000000,Expense,283.872
915,2019,Aug,CC301,ACC2000001,Expense,502.983
916,2019,Aug,CC301,ACC2000002,Expense,359.518
917,2019,Aug,CC301,ACC2000003,Expense,401.68
918,2019,Aug,CC301,ACC2000005,Expense,334.527
919,2019,Aug,CC301,ACC3000000,Asset,412.83
921,2019,Aug,CC301,ACC3000002,Asset,289.407
922,2019,Aug,CC301,ACC4000001,Liability,590.0
923,2019,Aug,CC302,ACC1000000,Revenue,251.312
924,2019,Aug,CC302,ACC1000001,Revenue,415.161
925,2019,Aug,CC302,ACC1000002,Revenue,559.015
926,2019,Aug,CC302,ACC1000004,Revenue,439.3
927,2019,Aug,CC302,ACC2000000,Expense,92.717
928,2019,Aug,CC302,ACC2000001,Expense,284.201
929,2019,Aug,CC302,ACC2000002,Expense,242.05
930,2019,Aug,CC302,ACC2000003,Expense,284.184
931,2019,Aug,CC302,ACC2000005,Expense,86.385
932,2019,Aug,CC302,ACC3000000,Asset,-615.173
934,2019,Aug,CC302,ACC3000002,Asset,150.216
935,2019,Aug,CC302,ACC4000001,Liability,-982.0
936,2019,Sep,CC100,ACC1000000,Revenue,925.275
937,2019,Sep,CC100,ACC1000001,Revenue,235.756
938,2019,Sep,CC100,ACC1000002,Revenue,687.01
939,2019,Sep,CC100,ACC1000004,Revenue,822.053
940,2019,Sep,CC100,ACC2000000,Expense,552.245
941,2019,Sep,CC100,ACC2000001,Expense,370.041
942,2019,Sep,CC100,ACC2000002,Expense,261.714
943,2019,Sep,CC100,ACC2000003,Expense,355.394
944,2019,Sep,CC100,ACC2000005,Expense,555.321
945,2019,Sep,CC100,ACC3000000,Asset,-711.17
947,2019,Sep,CC100,ACC3000002,Asset,301.682
948,2019,Sep,CC100,ACC4000001,Liability,-592.0
949,2019,Sep,CC101,ACC1000000,Revenue,653.258
950,2019,Sep,CC101,ACC1000001,Revenue,129.78
951,2019,Sep,CC101,ACC1000002,Revenue,600.736
952,2019,Sep,CC101,ACC1000004,Revenue,408.13
953,2019,Sep,CC101,ACC2000000,Expense,449.605
954,2019,Sep,CC101,ACC2000001,Expense,507.426
955,2019,Sep,CC101,ACC2000002,Expense,285.511
956,2019,Sep,CC101,ACC2000003,Expense,326.922
957,2019,Sep,CC101,ACC2000005,Expense,324.632
958,2019,Sep,CC101,ACC3000000,Asset,613.721
960,2019,Sep,CC101,ACC3000002,Asset,159.526
961,2019,Sep,CC101,ACC4000001,Liability,590.0
962,2019,Sep,CC102,ACC1000000,Revenue,1055.516
963,2019,Sep,CC102,ACC1000001,Revenue,250.569
964,2019,Sep,CC102,ACC1000002,Revenue,1813.914
965,2019,Sep,CC102,ACC1000004,Revenue,732.177
966,2019,Sep,CC102,ACC2000000,Expense,705.816
967,2019,Sep,CC102,ACC2000001,Expense,868.389
968,2019,Sep,CC102,ACC2000002,Expense,711.518
969,2019,Sep,CC102,ACC2000003,Expense,960.701
970,2019,Sep,CC102,ACC2000005,Expense,647.34
971,2019,Sep,CC102,ACC3000000,Asset,33.31
973,2019,Sep,CC102,ACC3000002,Asset,880.809
974,2019,Sep,CC102,ACC4000001,Liability,394.0
975,2019,Sep,CC200,ACC1000000,Revenue,1013.342
976,2019,Sep,CC200,ACC1000001,Revenue,71.16
977,2019,Sep,CC200,ACC1000002,Revenue,107.242
978,2019,Sep,CC200,ACC1000004,Revenue,832.306
979,2019,Sep,CC200,ACC2000000,Expense,608.547
980,2019,Sep,CC200,ACC2000001,Expense,113.997
981,2019,Sep,CC200,ACC2000002,Expense,35.656
982,2019,Sep,CC200,ACC2000003,Expense,349.425
983,2019,Sep,CC200,ACC2000005,Expense,576.257
984,2019,Sep,CC200,ACC3000000,Asset,-114.252
986,2019,Sep,CC200,ACC3000002,Asset,525.229
987,2019,Sep,CC200,ACC4000001,Liability,-786.0
988,2019,Sep,CC201,ACC1000000,Revenue,1321.609
989,2019,Sep,CC201,ACC1000001,Revenue,176.227
990,2019,Sep,CC201,ACC1000002,Revenue,1698.786
991,2019,Sep,CC201,ACC1000004,Revenue,581.702
992,2019,Sep,CC201,ACC2000000,Expense,328.605
993,2019,Sep,CC201,ACC2000001,Expense,1172.347
994,2019,Sep,CC201,ACC2000002,Expense,722.036
995,2019,Sep,CC201,ACC2000003,Expense,779.164
996,2019,Sep,CC201,ACC2000005,Expense,305.41
997,2019,Sep,CC201,ACC3000000,Asset,-285.162
999,2019,Sep,CC201,ACC3000002,Asset,862.337
1000,2019,Sep,CC201,ACC4000001,Liability,588.0
1001,2019,Sep,CC202,ACC1000000,Revenue,1152.836
1002,2019,Sep,CC202,ACC1000001,Revenue,183.342
1003,2019,Sep,CC202,ACC1000002,Revenue,957.357
1004,2019,Sep,CC202,ACC1000004,Revenue,253.664
1005,2019,Sep,CC202,ACC2000000,Expense,675.913
1006,2019,Sep,CC202,ACC2000001,Expense,576.61
1007,2019,Sep,CC202,ACC2000002,Expense,388.573
1008,2019,Sep,CC202,ACC2000003,Expense,449.294
1009,2019,Sep,CC202,ACC2000005,Expense,668.991
1010,2019,Sep,CC202,ACC3000000,Asset,153.91
1012,2019,Sep,CC202,ACC3000002,Asset,225.694
1013,2019,Sep,CC202,ACC4000001,Liability,986.0
1014,2019,Sep,CC300,ACC1000000,Revenue,33.566
1015,2019,Sep,CC300,ACC1000001,Revenue,145.549
1016,2019,Sep,CC300,ACC1000002,Revenue,547.712
1017,2019,Sep,CC300,ACC1000004,Revenue,96.287
1018,2019,Sep,CC300,ACC2000000,Expense,20.523
1019,2019,Sep,CC300,ACC2000001,Expense,128.998
1020,2019,Sep,CC300,ACC2000002,Expense,203.084
1021,2019,Sep,CC300,ACC2000003,Expense,43.1
1022,2019,Sep,CC300,ACC2000005,Expense,18.847
1023,2019,Sep,CC300,ACC3000000,Asset,-894.294
1025,2019,Sep,CC300,ACC3000002,Asset,251.533
1026,2019,Sep,CC300,ACC4000001,Liability,-984.0
1027,2019,Sep,CC301,ACC1000000,Revenue,931.978
1028,2019,Sep,CC301,ACC1000001,Revenue,139.417
1029,2019,Sep,CC301,ACC1000002,Revenue,715.052
1030,2019,Sep,CC301,ACC1000004,Revenue,690.843
1031,2019,Sep,CC301,ACC2000000,Expense,630.78
1032,2019,Sep,CC301,ACC2000001,Expense,433.682
1033,2019,Sep,CC301,ACC2000002,Expense,306.848
1034,2019,Sep,CC301,ACC2000003,Expense,340.549
1035,2019,Sep,CC301,ACC2000005,Expense,545.627
1036,2019,Sep,CC301,ACC3000000,Asset,516.353
1038,2019,Sep,CC301,ACC3000002,Asset,234.527
1039,2019,Sep,CC301,ACC4000001,Liability,980.0
1040,2019,Sep,CC302,ACC1000000,Revenue,889.962
1041,2019,Sep,CC302,ACC1000001,Revenue,208.891
1042,2019,Sep,CC302,ACC1000002,Revenue,639.321
1043,2019,Sep,CC302,ACC1000004,Revenue,310.492
1044,2019,Sep,CC302,ACC2000000,Expense,519.278
